leagueId,tier,number
09c4a09b-13ba-4b9e-99f8-7b7e35ae1bac,SILVER,170
09c7c006-9508-49d6-b126-986f491a03f5,SILVER,175
09cfda1c-f434-4214-9915-47729d6d540a,GOLD,120
09d3332a-3ed3-4687-9843-4e848a0f914d,BRONZE,132
09d6aac8-d274-4b9e-b628-43a9083d1db0,BRONZE,138
09e6479d-636a-424e-a960-321e86f4c111,IRON,67
09f0319d-64a4-43cb-9731-c1bc5d6416a1,IRON,88
09f4af7a-98db-4d0c-b2f2-e2fb6d5c902d,IRON,27
09fbe6a5-e9e7-47ef-bec3-8db5baf94a06,GOLD,188
09ffcdda-67f2-4c62-a647-2158e20f84c0,DIAMOND,200
0a048dc1-026d-4d26-acd1-b606b14cff17,SILVER,179
0a05794d-24a7-49bd-91ac-61c2405d49f0,BRONZE,151
0a0b5701-1d7a-4da5-a0e4-48c11282c97c,SILVER,178
0a0e7bca-d32c-445a-a387-e6f0908229bc,SILVER,169
0a0e7cea-f6f0-44b1-80e9-ce16071a5f9d,BRONZE,89
0a1201ec-4e09-4221-8c9f-f19222aabb71,DIAMOND,201
0a301ad3-b76e-4132-8bfd-e9e108695922,GOLD,193
0a344603-8de2-4fbf-a8e5-195dd528c0d8,IRON,68
0a3998f7-f378-4e9e-9e24-de0e6fdbfdfc,GOLD,103
0a421408-2ee7-492a-9b9c-a65397e56c84,IRON,57
0a541696-52bf-456a-a500-f63d88790afd,GOLD,190
0a565140-f3a9-43a3-ba9f-ee625166a073,SILVER,169
0a59e099-55d5-4aa5-b092-9b67ca857664,SILVER,185
0a6708c2-27ed-4d90-8f1b-42acd45e521c,IRON,46
0a6d13eb-2ca6-491f-b2cc-30eba053d06d,GOLD,143
0a709e5e-5a72-479b-8f08-e4907aafa521,IRON,23
0a744e37-573c-40f5-b0c1-84cb740fd6c9,IRON,55
0a7479f4-e7b4-4588-b915-ee9dcc8bb8c1,BRONZE,141
0a775513-d24e-445c-b5cd-fa10562fa099,SILVER,173
0a7a043f-8689-4f41-acbd-a952ebdf230c,SILVER,177
0a849370-cb18-45ac-b93a-938e6acfee2d,GOLD,140
0a84eee2-ba7a-40c7-905c-17b8f14ad914,GOLD,192
0a890f24-1be1-4fe1-9612-53ead3216078,SILVER,179
0a8ad526-9830-44c9-a71c-7add6c594fb2,IRON,43
0a8b0624-a654-4587-a508-4973746fd83f,GOLD,194
0a92cb2e-4c2e-42cb-b3d9-135c5d789a5f,BRONZE,139
0a99a618-ad19-4c2c-9cfe-5be3eca3295e,GOLD,182
0a9d8122-d0c4-41f4-80a0-be7921c3e166,GOLD,91
0aa25ac3-b8af-4dd3-9c86-324a104f4635,SILVER,173
0ab67e94-8991-40f0-9b68-3efa4869d5a3,SILVER,179
0ace4ea5-7577-435c-affb-38be6478d8f0,BRONZE,145
0ad04be0-4242-4836-b3d1-239024130f03,IRON,15
0ad248e6-4592-48ca-b419-96258c821d10,SILVER,181
0aec27e3-6ba3-4d10-a5dc-a8cd8760fb7b,BRONZE,63
0af92aee-a9c1-426c-8be9-d12b599e88ad,IRON,94
0b02dddb-6ea2-46c3-9cc9-d816d4762ca6,IRON,16
0b06c681-9583-4049-a98c-6b2265158ac7,SILVER,179
0b0ea9c2-24d3-43a4-980a-02f8a13eca58,PLATINUM,199
0b1bc9fb-1ac7-42c8-ac2a-348e1e132fe8,BRONZE,70
0b1d0a2a-ab01-487a-a44f-741ffaf5b81c,SILVER,176
0b20b311-08c5-4521-a773-c2c05158dfda,SILVER,178
0b2360f4-576c-493f-a6ea-7f794998b5bf,IRON,28
0b272382-123d-4dae-9f16-d30424cec826,BRONZE,136
0b288001-b909-4404-a067-2e2fa42678c6,GOLD,191
0b2b6d2f-c7f1-46d7-a5c3-fc241f1b6c3a,IRON,31
0b2bd370-c3c4-47c5-852c-d3c74e2236a2,SILVER,176
0b39a178-d2ac-4d33-a213-ead775fc41e5,BRONZE,146
0b3a734b-64f8-4d00-aafc-e7e9d21f725d,SILVER,186
0b3aeb40-5a34-4e80-b69e-551016141a7e,SILVER,172
0b4be4cd-c22e-48c1-94b3-3935761e6cf4,SILVER,181
0b4f2a50-fa2d-4bcc-95e6-14c63194fd86,SILVER,179
0b550898-e837-4755-a0fc-838e08651f88,GOLD,190
0b57db18-7b3c-4031-b76e-31800def5a70,IRON,80
0b5a8929-1400-4510-b784-26caae335795,SILVER,171
0b5ef965-cfe0-4346-8a5e-95f6c4928d63,IRON,21
0b6e183e-b23c-417f-a346-661456d6fefa,BRONZE,59
0b6e9c78-c800-4e84-90ec-4b5b54bb0802,GOLD,166
0b7553b3-90ec-4d4f-9263-ebaff9a64cd4,IRON,58
0b77a637-1832-46f6-a401-a8a17541c116,GOLD,192
0b792edc-14c6-4220-837b-1501e1b6e8ed,GOLD,194
0b7e20c6-ca99-43ad-80f2-29370eedee66,SILVER,89
0b834459-8e5a-445b-899f-ebc270625e89,BRONZE,62
0b84fa56-522d-4410-9f89-f7f14c5a3b23,BRONZE,63
0b88c933-2c78-41f3-abd2-1bd17f9b0d5e,SILVER,112
0b8d6c77-04f7-4f09-872f-325d93e81d8f,SILVER,175
0b8db538-dc90-4004-9a09-5a500c9eb12a,PLATINUM,199
0b98d0dc-c4e0-48a6-8768-4d4e9a16e546,SILVER,87
0ba3c93a-9b8a-47af-b9ed-4b4734871d5d,BRONZE,132
0bc468c3-626e-4040-a72e-979d70ebf7e0,BRONZE,127
0bcfe4c6-9b6a-4a36-899f-858d4ddca842,IRON,84
0bd24964-1fcc-40c4-83b4-18953e65f4e6,SILVER,170
0bd374b9-dffc-400a-bfca-6b8d52b11af8,IRON,15
0be1897f-a74a-48f1-bc34-2ebe82aa4a91,SILVER,178
0be3b328-3739-4aa9-b217-79ddd82c95ab,IRON,44
0be90f03-66e0-4583-aa6e-6ffe93cc7c74,BRONZE,82
0bec5298-b6c3-4f97-8fc0-bfde6bccd082,SILVER,188
0bf23849-9b4e-4bdd-8740-ed54d24ba847,PLATINUM,197
0bf6aa80-9f89-4f69-ba0a-4a13fcfcd562,BRONZE,76
0bfa8344-ea47-4cc4-86f2-ae17427f2f18,PLATINUM,200
0bff142b-fa33-41e6-9263-a5f641e8bf10,BRONZE,73
0c01b7ad-e659-47a2-993a-462b049ec51c,SILVER,180
0c0b56c1-8b3d-40a7-981a-2fee9a6a82f2,IRON,66
0c175fb4-a5e4-4ed3-a8fd-fe41f6e0186b,IRON,91
0c1b7b27-b603-4d21-8b0c-4c2d72115c76,GOLD,181
0c1bad50-0de1-4793-af19-9103d476f2dd,IRON,87
0c24f93e-32f9-4fcb-a1fb-55d32c345719,SILVER,184
0c2a9909-5480-4ba6-8a48-6569f69d869f,BRONZE,158
0c2fbd59-4f5f-4a61-80d7-b6d09aba639b,SILVER,149
0c332672-e4f9-4631-b36d-97cb419e0e0b,BRONZE,61
0c3757db-1bf2-48a1-affa-97ec591e095f,SILVER,136
0c39ec03-020a-4769-848c-239be4a6b2df,IRON,25
0c3bbf9f-19dc-4d3f-96be-90b5c7b48733,BRONZE,71
0c3e07da-f42b-4604-82c1-e365c85de3c1,BRONZE,140
0c4b8809-7949-4783-91cd-6d637ec20413,GOLD,92
0c5f790c-f859-4675-ada0-04ca3fde1e24,IRON,27
0c60a3f2-e9fb-4ec7-be40-9f1e5a451a88,SILVER,161
0c64a517-a7eb-41f7-8029-ed26a54b1863,IRON,2
0c686e41-be98-4315-bca5-e4b4f03c73a9,IRON,103
0c68890b-6e0f-4d96-9320-bfcc8851e779,SILVER,116
0c69a6bc-4fa1-49cc-bb69-9f4286aa8f11,BRONZE,58
0c69e8a5-6305-4163-921b-bb7ea54f4d27,BRONZE,71
0c6f87f6-01ec-4706-b9dc-95919828e365,BRONZE,76
0c7d1e61-2689-4780-8253-f3df714f43cc,SILVER,175
0c7e51ce-3cc6-4f0b-b44d-6be9780840c2,BRONZE,63
0c8a8918-4e24-4933-84fd-642ecddf0dbb,GOLD,118
0c8adc1e-36d4-4ce7-a107-2188e86dd6e7,SILVER,124
0c94664f-1f96-4fa0-b4cf-a3a35f37c906,IRON,20
0c9933fb-4e41-4c84-b002-153c0c0ed899,SILVER,130
0c9d2da7-9547-4472-aaa6-d0ae130c0b75,SILVER,182
0cabf76d-6d71-4a55-b512-bdf295b17fa4,BRONZE,121
0cafffc8-0d22-4e09-92da-00ea143d6928,BRONZE,64
0cb0fb7c-bdfd-4b80-8308-466e6a4b227d,BRONZE,98
0cc6fd69-3e78-46c1-a566-7ec44f1b6299,IRON,21
0ce058f5-1105-4706-90be-4cb6818087a5,GOLD,194
0ce0d400-244e-4ab5-9e2a-27158dbb14ac,GOLD,193
0cea438a-0642-4e4b-93dc-6dd3ef7a8f7f,IRON,69
0cf41ba5-a92c-4574-9927-7a29205886a9,GOLD,133
0cf66c8c-36f9-4180-8056-ec8fd6f900ef,IRON,66
0cf68123-3712-4c83-ad73-88e7caf29f15,SILVER,179
0d006310-35f5-4bda-8dae-81361bc6c648,IRON,20
0d052e36-72d5-477b-9533-d8295cd2f96c,SILVER,181
0d086d34-398f-49de-81ae-3d02ed33bfde,IRON,87
0d198732-692a-40a5-b179-1e425b6e13d5,BRONZE,64
0d1b1621-53d6-4409-8529-36117406b3b5,BRONZE,58
0d1ce7b1-1266-47bf-bfba-d8351ae45a56,IRON,88
0d223012-1808-4fea-80b9-78dcec470017,IRON,72
0d2689d5-2eed-4669-9e52-d602e6380c47,GOLD,197
0d2c992d-0315-4d7e-8e87-5d1f96c308e9,SILVER,112
0d330667-7916-4cd9-9f35-6514b8d6faf9,SILVER,97
0d33475b-3f7c-4722-bd71-0e4b404d2183,SILVER,151
0d391d5a-8379-4ce1-a7d1-ce3004b8a31c,IRON,13
0d3c37a6-06d4-44de-97a2-6a645ae09c05,SILVER,122
0d45838b-2dc8-4b71-92fa-2fc73e109127,GOLD,192
0d4a7162-d45d-4c80-a794-94cf178eed37,BRONZE,77
0d582091-9cbe-409d-a3d5-1d48e24ed0ba,BRONZE,89
0d5ab50e-e4a4-47fc-b3f8-45c1a08ef34e,IRON,66
0d5c677c-3690-4577-be2f-e6567878bfd7,BRONZE,140
0d5ea716-31a1-4f60-93ec-a589c09362f8,PLATINUM,198
0d630da0-7534-49b4-9bcb-3dc5362c2e2c,IRON,23
0d7104ac-1527-481d-991c-897f7141c306,GOLD,158
0d73825c-aefb-4fe1-ac2a-51675d686870,BRONZE,72
0d7d2927-b055-4e93-a926-4ea93218397f,IRON,71
0d813675-11d7-43bd-a859-35649cdca973,BRONZE,133
0d8b001e-ae49-45c4-b49a-090424d7d3d7,BRONZE,134
0d8fd33e-5afb-4a8b-ac4e-dff0eaa4edee,SILVER,177
0d96b738-dcaf-4862-a00e-542fc6f308cb,GOLD,188
0d9867ba-f457-42dd-b084-eebf4badc6cb,IRON,24
0d989128-26bd-420d-b4d0-b49bdfbee987,BRONZE,55
0da80bdd-922d-4b6a-beb7-ef93823ada50,BRONZE,65
0da840dd-44da-44ae-b87c-ed732c186728,GOLD,189
0da8bba0-872b-48dc-aca5-43bd0ee41de7,SILVER,179
0daed65e-9abf-41de-90bb-37065b4a0238,IRON,40
0db013cd-a654-4efe-911e-f04f105a35a2,IRON,21
0db4d400-9011-4d8b-ade2-ecd0088fe6b4,SILVER,181
0db5c5ed-e300-4621-89aa-acd5599b5578,SILVER,174
0db937db-2ff4-4978-99d3-c3dd0ccf8dd1,SILVER,173
0dba6c60-aa48-4e6d-b0b9-22e5a1ab9d66,BRONZE,54
0dbd28c3-f3c3-447a-b989-94a5b299a36f,SILVER,124
0dc0d7f1-098d-4a88-ad1b-0d42040fa095,IRON,25
0dd15e5d-c087-45e6-9266-633729bd3485,PLATINUM,190
0dd2d37f-5c5c-48c8-b8bc-b8a3d0984f4b,GOLD,189
0df1daf4-fe3e-4849-a153-5f940e1f5029,SILVER,179
0df7bb76-6b65-410e-8aa3-a0d544452a33,SILVER,94
0dfb0860-d927-4997-9322-a089a0e84ac9,IRON,27
0e09a90a-6f08-4335-b471-d39cf2f3f7c5,BRONZE,152
0e0f829a-8141-4d3b-afa2-746593c37f83,GOLD,185
0e164774-8783-4ffc-9a1e-e146c3cf8ad0,IRON,27
0e1df5e3-6a49-4e71-a941-31033c5f6997,IRON,18
0e26435b-a8b7-4701-a4c9-f704b0559801,GOLD,192
0e27b54a-f59f-40d4-95ce-e22016adbbe0,SILVER,82
0e2b2d4a-d8c2-4dca-8310-dd2ea2c04e7c,GOLD,187
0e3602cc-06e0-4546-b2fb-749e1ca0ad9f,BRONZE,114
0e3e2dac-713c-4ee2-83e3-ae9348919f3e,BRONZE,72
0e402875-c964-49db-a365-89a09814d4f7,IRON,34
0e42ab1b-4550-4d8c-b78e-1655e8b2f740,BRONZE,135
0e43ea88-9de5-4f46-88c8-6a0eb68b0fc7,SILVER,184
0e4f74cd-8a63-470c-ad6a-a278f1a64513,PLATINUM,115
0e53ccc1-0817-44d8-b087-2daeb0793c2f,GOLD,193
0e5f6f6c-690c-4254-a651-f86bca20c863,SILVER,86
0e6fcca3-2425-440e-8ad9-91841c417157,SILVER,186
0e7679e8-a208-4176-892e-736959e1c58a,BRONZE,150
0e7be661-a3f7-45fa-b754-143baf23444a,BRONZE,137
0e7edc3a-8481-405e-8c8e-92b7aa186195,IRON,33
0e8328eb-7598-4ca0-9a13-5a0cd05a7704,SILVER,92
0e867fd5-27dc-4d05-87a1-1410fc9da8ac,BRONZE,61
0e874045-7fc9-45ad-933c-ffb3fb864bbc,BRONZE,137
0e8e886c-22b6-4f7d-b4a4-b3c338c2d675,SILVER,177
0e9c826c-f560-4ea3-a7c4-bb24587e176d,SILVER,182
0ea98900-0119-44eb-8e28-d7615879d287,BRONZE,139
0eab45b6-bb63-45e3-b6e5-524b33dc5dba,BRONZE,137
0eac2807-26cd-42d6-8058-74b34626fe1f,SILVER,179
0eb5fcb4-e9d0-40f4-a9b7-086fc2dc4bcc,GOLD,185
0ebee842-0cfa-45e0-9a50-824a954ae551,IRON,80
0ecd66e0-dc3f-46d4-b7f0-282e3e37143a,BRONZE,63
0ed548be-638a-43cb-a83f-1c50fca27449,GOLD,184
0ed8e6ca-028f-4475-8d5b-38f03bfbd958,SILVER,178
0ee5597f-17db-4cfd-9b14-71aedd22c01a,SILVER,178
0ee74fe2-ac6b-44d6-a7a4-a69faf6b0751,IRON,20
0ef76f4c-6463-46ff-ac4a-a4a32d712815,BRONZE,83
0efc9edf-877c-484a-9ac2-703bbe2ae240,GOLD,184
0eff7f2b-5056-41fa-9658-785568018bd1,GOLD,188
0f06483a-aa4f-4981-a81f-7563aa56e09b,SILVER,175
0f133cc7-11e2-4778-8d7a-dedb7a6bee26,PLATINUM,195
0f1a211e-1fb3-42a6-a649-ced93dc28a51,IRON,81
0f1b6127-5b34-4173-9e46-88d0679d3834,GOLD,108
0f1f79a5-0515-4cf5-8823-6c11c7ad2daf,BRONZE,78
0f21db26-2ed7-438f-a043-8eb1de056b08,IRON,14
0f26bca1-8856-4668-8ac2-4369259890d0,PLATINUM,193
0f2b7b3b-0b8d-4826-9ab2-2152c428913c,BRONZE,116
0f2fc8ff-0ae5-4c99-8bbf-4eeda4822a09,GOLD,190
0f352a93-20f0-488a-aa88-ce45a62b0386,BRONZE,94
0f37562f-c7e4-4690-8afa-664f4b9c7228,IRON,25
0f375876-1ea1-4c57-af91-f2a9d7b076d8,IRON,42
0f3a7212-917b-4df6-8c3d-20368cf1649a,IRON,88
0f3b6d79-0b53-48a9-b5bf-4526f0b5ee32,PLATINUM,199
0f44c8ea-5eb6-4598-ac42-6af76985b513,BRONZE,63
0f5068e2-62cd-4119-ab12-ebadf8f0bea3,BRONZE,72
0f52f15b-b54f-4e0e-b82f-3972dd42052f,PLATINUM,193
0f587042-2e22-4d6a-8b83-595613e04ee6,SILVER,181
0f5915e4-63c3-4870-929e-4ba66aa2515a,PLATINUM,196
0f5c6e3e-74fe-4602-b029-cb17ae343a34,BRONZE,58
0f6002eb-c141-4855-8480-785b4c405a6a,BRONZE,115
0f7917cd-a44e-489e-b0bc-dcdef278658e,IRON,17
0f888278-8479-4eb2-9c3b-9d584fbcaef7,IRON,73
0f88b51c-ea4c-42e4-90db-c67950d1ee3b,GOLD,135
0f8c54d7-10e2-4ebc-9024-71061d8daeff,BRONZE,65
0f8c7a6e-f48e-4938-a415-83ea131b08b1,SILVER,112
0f9aa4c9-30fb-44fc-bc12-cb039b7eed4a,BRONZE,137
0fa25747-5856-4260-a9b3-efcf8363b3e6,SILVER,86
0fa993c2-a865-425f-b543-994609c5f127,SILVER,179
0fabcb1b-2399-4c23-854d-ddff9c18ad01,SILVER,181
0fad3738-34eb-4a7a-8e22-330db3276094,BRONZE,142
0faf1fa9-fae7-4590-83b6-d2c42fcf8f3b,SILVER,93
0fb1d372-7e1c-4b3a-8b92-5f63e95a30db,SILVER,181
0fbb47b7-4987-4a9b-8409-04b3cffd9a53,GOLD,184
0fc2c996-fe08-4cda-ac39-6d74d0dfe978,IRON,21
0fc9b0da-f78e-45e0-bfcc-7e1963536e02,PLATINUM,193
0fceea7e-9ee4-47dd-8a3e-a346b6282afc,IRON,82
0fcfefff-9062-46b3-8df8-54fa8677b479,BRONZE,109
0fd079c5-37fd-455c-bbe1-1963766e5889,BRONZE,130
0fd9dde0-c147-46b0-aeea-815888e824a3,DIAMOND,75
0feacabd-4d28-46eb-a279-2e57d9973e3b,SILVER,171
0feb0c6d-8cf5-436b-a22a-6b317f95a190,IRON,54
0fec24a4-0503-4b60-a426-f5237ed8fc24,BRONZE,149
0ff0face-b34a-4a43-bc52-3138260559a8,IRON,17
0ff7326e-d141-42cb-bdf5-8672f1cf7efc,SILVER,175
1004708f-151b-4d89-bd80-e93b5bec1696,BRONZE,144
10144bad-f43f-4b10-85db-56fe0135c388,BRONZE,155
101cbc2d-bf30-4c48-905e-1c6c665daf17,SILVER,177
101f0e18-0dea-410f-a44b-c556a957eebb,BRONZE,60
101fd4d5-25f0-482a-81d9-9ecb0d175bc2,IRON,53
10209a65-76ac-4483-a2f8-2fcfebe31e4e,SILVER,92
1024747d-306a-46c3-b447-28559276abfe,IRON,28
102fd4d8-397f-4e46-b954-f8adf9c7268e,IRON,83
1035d60c-e182-476b-b3b9-7b0708b07633,IRON,24
103d1ce1-bfe2-4a6e-8c5f-59919790b03f,SILVER,176
104d77a7-451b-4053-9bc1-306d3d957b69,PLATINUM,198
104ebac7-a105-4708-9cf8-fd7dce410c38,PLATINUM,108
105087c2-6419-44ef-bb16-fd3c1ee98ab5,SILVER,90
1054280e-b88e-4f81-8dc6-d3efda3708c3,IRON,22
1054f899-3435-411e-be31-5d3ff25cdad9,SILVER,92
1055bf8d-9e95-40cf-a097-353b67cc6aeb,IRON,15
105da4e7-ab76-43e8-b390-8faa70b713d6,IRON,24
106b7cfb-2327-465c-863c-8185ef0941f7,SILVER,163
1074b80e-cc03-4adc-b760-df6f6e7f235e,DIAMOND,201
107755f0-2bd1-4c55-99d3-a7a5f91592c5,IRON,26
107bbc2b-f766-47ec-a16d-59252963d4ed,BRONZE,157
107d820c-83d8-4fb4-9545-503686eb5e8d,GOLD,183
1082935a-dbef-43c3-9f29-07d92c094937,BRONZE,133
10829ca2-b512-4034-b32f-41fdfb20d7e7,SILVER,181
1085e0c4-8c31-40ab-b0d0-42eaa8d2692b,IRON,22
1086044e-f98e-4c82-a12d-999325f2ff61,SILVER,176
1088cb72-f472-46f9-b921-580040681d20,BRONZE,52
108f3566-7bd7-44ac-920d-07f8cdbb38d9,GOLD,193
109064fc-2422-4999-801a-16eace4c206a,IRON,97
109188d7-a887-47b0-a419-91bf1b7eb220,GOLD,114
1091c75a-c7eb-4da9-88ac-58f42c807c18,BRONZE,142
10949a9a-e613-44b2-81ee-da3429058c34,SILVER,118
1094bf45-5966-4d62-b8d0-08db09806c6a,SILVER,105
10951506-8b3c-4c87-9ca3-3fd604abed22,SILVER,131
109d11d5-e99f-49f7-9306-de99ec82063c,SILVER,178
10a47710-39af-4d50-9489-9e2e4c2982bb,BRONZE,60
10b0b423-3fe2-49f6-8acf-082439521c78,IRON,74
10b5e495-2ee9-467e-b042-6a0edc634fa6,BRONZE,119
10b6acd9-f178-48d3-924f-f1c15659108a,IRON,21
10b77cfc-5c73-4e09-90f4-e43fcf896a52,BRONZE,78
10bff3aa-5453-4bfb-95bc-2c5297ad91b6,BRONZE,142
10c11930-1741-4c22-914c-e88e70681185,SILVER,95
10c2191f-ae9d-44a6-ad12-f84ea0ba5fa6,GOLD,193
10c60590-1ec0-4ca3-927d-a5129e227e8c,IRON,22
10cb7c6b-689c-4ba8-a988-120d58c8d1ef,SILVER,173
10cb9297-341d-4520-a505-02745e3e1435,BRONZE,70
10d2f79b-bf25-4433-a25d-0d752750f5f4,BRONZE,70
10db777f-f70a-413e-9d15-4b77717541b2,SILVER,116
10df25da-de7c-4f65-852d-863a22a52eb4,IRON,22
10e71dc5-7c59-46d5-84d9-ca1f213746aa,GOLD,142
10e886df-2ac5-4e5a-bf2a-6a8d9ccc9d8b,IRON,87
10f2e70e-281c-4c70-9435-d5b92c622f5c,IRON,86
10f7efa8-c62b-4396-b1d5-8ef62b975bb1,BRONZE,127
10fb3654-a409-40f0-97cf-62e390c6fdf4,IRON,9
10fc3065-b0f5-4101-a541-37a8e3181e46,BRONZE,79
1108136d-d6ec-489e-ad19-9a070f3b6106,IRON,12
110b57d7-fd77-4040-96f6-c2d2e8d53aef,IRON,15
110ba6be-ca1a-4ba1-aab9-427168ffe78c,IRON,78
110e8069-945b-4897-b67e-918eb4784da6,SILVER,170
1110ae56-3fd6-4e9e-ab32-fa2cbfe4dd79,DIAMOND,200
11306b4a-6827-4631-925c-6aee0b58c05c,SILVER,171
113778c4-d86c-48be-b727-58ad6d7826a4,BRONZE,154
11381526-c5c0-4b0f-b2ab-32c854315597,IRON,69
113a3237-7c1c-4267-987d-88844586c045,IRON,72
113bdd9c-6797-4295-b99e-da9819f6db82,IRON,19
113f4e92-23b6-4685-b579-872fade587b3,SILVER,166
11481256-745a-4c32-ac0a-db8814646736,IRON,91
114bdfda-d74c-4ebc-a709-564909d46f5e,IRON,19
1153fd8a-3a51-456c-a9c4-bc92955ce28c,SILVER,89
1158d699-1d55-498d-a17b-d57b4d328804,BRONZE,56
115e6ea1-02d2-45be-a73c-7c3279d4200d,IRON,79
115f6531-8dd3-4207-b293-0010f378f8d9,GOLD,188
1165e253-0d09-43cd-b002-51c30bc49b0b,BRONZE,98
116d55f9-a2b1-4d36-8260-b6308afa61ac,SILVER,115
1173cdde-6d00-4494-8815-27967262c4dc,GOLD,192
117ac307-635f-4bce-9893-98ad008e36d9,GOLD,232
117f0da3-a61a-4e80-b244-50c3165bdc08,IRON,18
1182f6b4-be94-46a3-8840-4a2d8bf8c7a6,BRONZE,144
11878f62-e12c-4676-8a2c-38b6fa99e790,SILVER,185
119c9117-21f8-4fe6-b5d1-fdbb6a277775,IRON,87
11a75b91-2391-4bb6-87c0-29c4a9fce9f4,IRON,85
11bd9e0c-12e5-4ff6-9fec-12563e01e5b0,BRONZE,130
11c40ff8-5de5-43e4-b205-a73751ff3019,BRONZE,99
11c585d3-fab9-4072-af28-ac3cd9dd4661,SILVER,168
11ca0679-a960-4bd3-a6d7-1e1b28e0515b,BRONZE,143
11ca1981-d496-4313-881b-416a71350775,GOLD,192
11d5357e-9577-4675-8c7e-2cd1e4f85517,IRON,26
11d9dc6f-dfdf-4a73-8aa3-0740bc21a550,IRON,20
11e7eea9-1f5c-4313-ac27-f8a92c31b021,SILVER,177
11ea62bd-7467-4e57-8470-8a0ee6cd6158,GOLD,193
11f8570a-c77c-4c4c-a51f-292e211f86b1,SILVER,124
120160be-58be-481b-8a74-6bfae3a785e3,SILVER,169
120eb3b7-254d-4c92-acbb-ccb21307c514,BRONZE,152
12100e18-8953-4586-add9-db1ada4fcfff,BRONZE,64
1213b724-8973-42e4-84d0-f12f680030c5,SILVER,106
121cf7a7-8eb4-4203-8bc7-a2a50196cd30,GOLD,193
121e56dd-109d-4a67-93e5-6f7a33f3b421,IRON,11
1226d83b-19cd-4cab-b2ec-265ddcbb0915,IRON,63
123aed7e-9ea3-4f4d-a3e1-234ab9229a56,GOLD,163
123aeeb2-c2ce-4a58-a16c-e8cc1133bfcf,BRONZE,54
123e7a71-09e9-40e0-b455-34adca2f8528,SILVER,180
12486c30-1c90-44eb-8623-c8496c274075,IRON,49
124c05c2-45d7-41c9-a4e6-d77863a66057,GOLD,188
124f9bcd-4df3-4397-ab69-2115b83d3c48,IRON,48
125403fa-1496-4375-a84f-eabcf5bb5035,SILVER,88
1256b3a1-99da-41c2-aca7-4c966affb95a,BRONZE,141
125b7b81-8f26-4822-b3a0-ed4e3c4f294d,BRONZE,147
12655b46-7861-4f90-a78b-d12a4edee6ab,IRON,30
126947cc-fd03-4ec9-8bf9-2d9211ed1988,SILVER,180
126ef9f9-d1c3-409c-bb86-4d880bf2a310,BRONZE,103
127323ab-c788-4d02-982f-3e8b0c926a49,BRONZE,155
1275d6a5-77cb-46c9-a81b-562b14bfbb3f,IRON,95
12761fb6-9a8e-42bf-9645-d896f1e81b42,GOLD,192
1278d414-b877-4136-85e1-9bbd2e864843,PLATINUM,140
127bbb35-2d0f-4dbb-affe-ca866c8a1c13,BRONZE,142
1284fa78-3932-4b99-a11f-526107d5a169,IRON,19
128ec2eb-822b-466c-b033-14706a2d88bd,IRON,65
1298a57b-fb32-407f-89fd-bb45d849e13e,IRON,60
129ed95b-8539-40a7-9863-3c0e2d064d1d,SILVER,182
12a11431-91ef-484f-a065-5c3fb1aecab4,BRONZE,67
12a4dc68-0eb3-4b06-a80c-ec5643d5b905,BRONZE,64
12ad2c58-efbc-44db-8a67-ac95b7769da8,SILVER,179
12ae4ceb-266f-4e32-8f59-5f8b25689296,GOLD,194
12b2f486-ea3e-49cc-a2ed-723b14f19344,SILVER,173
12b6f793-f704-48e4-b6a4-128409471b04,SILVER,177
12bf759e-3823-41d8-a81c-dd5504c689ac,GOLD,188
12c5934b-7273-4852-9f97-4b322d765f85,GOLD,185
12d1f2d1-2fc8-4150-bf2e-8a0c7ef7451a,GOLD,186
12ec76c6-08cb-4691-ba64-767405da6bc6,SILVER,179
12ed959c-534a-4859-b43d-41f9253fb999,BRONZE,66
12ee4c59-2554-4734-971f-a5292f522ce2,SILVER,181
12f07913-6b84-4861-ba4d-92e9d15ef8d7,BRONZE,71
12f4a799-4664-418c-b65f-32851b224da0,IRON,76
12f821d6-cfb0-4897-a081-b3817d75443a,SILVER,88
12fc04ad-77c4-439b-b681-83abd8a560b2,IRON,17
12fe9b1f-bc94-4af2-8ea7-7dc8e49b9834,IRON,28
1311218f-152c-4638-b69a-9150865cae32,SILVER,103
1312f384-cf68-402d-b5ca-f8a081b739d2,SILVER,98
1316d32f-e6eb-4552-b95d-182e96c7b886,SILVER,181
13177628-18ba-4a70-9ef5-abcbf25d7948,GOLD,102
1317822f-690a-4687-8f11-c09c9f97f494,SILVER,97
131d460f-11de-4336-88cb-99669ad732dd,BRONZE,129
131d49f7-c6ff-41c9-9e78-b5ca7bd39b71,IRON,25
1320e4d5-8f41-40ab-8e27-dc220a505bea,SILVER,183
13231af1-7cf0-42b2-90c9-505ad3c07fa4,IRON,10
1328af67-253d-488a-91cc-3e7967b8dad4,GOLD,190
132a30d8-0543-47e5-8069-d2daefa2b3fa,IRON,15
132b2c9a-a609-4954-a4ba-37e8b38b5aee,GOLD,185
133b437f-13b5-40fc-a6d5-6440fab26e6f,IRON,32
133e47f6-0837-4cb3-afca-1ed2824ccb82,BRONZE,129
13414678-f618-4d8d-8bd6-cf14437afec2,SILVER,179
1341887a-a442-40ac-9396-5769ab844464,GOLD,185
1341ff4e-3590-4355-a383-b8b256a932f0,IRON,69
